水飞蓟宾胶囊,药物
大洛络丸,药物
注射用盐酸氨溴索,药物
乳宁颗粒,药物
美沙唑仑,药物
小儿粘连性肠梗阻,疾病
刺五加胶囊,药物
吞咽障碍,症状体征
手足徐动症,疾病
暴发性肝炎样综合征,疾病
念珠菌病,疾病
骨刺宁片,药物
吲哚美辛滴眼液,药物
中枢性呼吸暂停,症状体征
西洛他唑片,药物
复方苯甲酸软膏,药物
艾迪注射液,药物
善存银片,药物
小儿先天性甲状腺功能减低症,疾病
盐酸氨溴索分散片,药物
色素性静脉旁视网膜脉络膜萎缩,疾病
精神发育迟滞,疾病
利米特罗,药物
假性幽门化生,症状体征
降糖舒胶囊,药物
注射用复方二氯醋酸二异丙胺,药物
氢溴酸右美沙芬胶囊,药物
内隐斜,疾病
血清谷草转氨酶,症状体征,检查
松果体区占位病变,症状体征
肠道息肉病,疾病
溶菌酶含片,药物
托品酰胺,药物
脂肉瘤,疾病
烧伤后瘢痕,疾病
清热消炎宁胶囊,药物
喉疾灵片,药物
外伤性硬膜下积液,疾病
慢性咽炎,疾病
昔萘酸沙美特罗气雾剂,药物
酒精伴发的精神障碍,疾病
蛇莲胶囊,药物
小儿柴芩清解颗粒,药物
梦游症,疾病
益气安神片,药物
氟硝西泮,药物
匍行性血管瘤,疾病
磺胺甲噁唑,成份,药物,治疗
醋酸去氨加压素,药物,功能
翻身困难,症状体征
氢氧化铝片,药物
月骨脱位,疾病
安脑牛黄片,药物
丙硫异烟胺片,药物
异常矮小,症状体征
临产后阵痛剧烈,症状体征
小儿感冒舒颗粒,药物
三角肌疼痛,症状体征
胰激肽原酶肠溶片,药物
复方甲亢宁片,药物
牛黄消炎片,药物
喉部堵塞感,症状体征
维生素B12,药物
脊椎炎,疾病
精神运动性兴奋,症状体征
肝胆湿热,疾病
婴儿肠痉挛,疾病
拉莫三嗪片,药物
脓性分泌物增多,症状体征
全血还原黏度,诊疗
二氧丙嗪,药物
特发性关节痛综合征,疾病
考登病中的多发性毛鞘瘤,疾病
脉络宁口服液,药物
急性右侧心力衰竭,疾病
寰椎沟环畸形,疾病
右旋布洛芬,成份
前列腺特异性酸性磷酸酶,诊疗
鳄皮婴儿综合征,疾病
脑穿通畸形,症状体征
视网膜病变,疾病
呕吐物吸入,疾病
逍遥丸(浓缩丸),药物
结、直肠黑变病,疾病
抗幽门杆菌IgG抗体,诊疗
丁酸氢化可的松,药物
布洛芬口腔崩解片,药物
三维肌醇片,药物
天和追风膏,药物
良性反应性改变,症状体征
颞下颌关节外强直,疾病
双嘧达莫分散片,药物
疏风定痛丸,药物
C反应蛋白,诊疗
樟脑醑,药物
芙朴感冒颗粒,药物
小儿肾性氨基酸尿症,疾病
儿童遗粪症,疾病
痉挛性的肌张力增高,症状体征
壮骨关节丸,药物
血吸虫病,疾病
注射用促肝细胞生长素,药物
耳源性脑积水,疾病
银蒲解毒片,药物
口痛,症状体征
复方氨酚那敏颗粒,药物
室性并行心律及室性并行心律性心动过速,疾病
心宁片,药物
舒立通,治疗
滋心阴口服液,药物
女金丸,药物
利巴韦林注射液,药物
清肝注射液,药物
戈那瑞林,药物
懒惰白细胞综合征,疾病
哕,疾病
生发片,药物
阿奇霉素葡萄糖注射液,药物
十二指肠扩张,症状体征
小儿周期性高血钾性麻痹,疾病
桡骨小头骨折,疾病
奥昔康唑,药物
皮肤炭疽,疾病
肾盂肿瘤和输尿管肿瘤,疾病
“咳嗽水”上瘾,症状体征
右旋布洛芬片,药物
潮式呼吸,症状体征
心脏重量增加,症状体征
甜菜碱,药物
黄斑病,疾病
金鳝消渴颗粒,药物
粪肠球菌,成份
盐酸米托蒽醌葡萄糖注射液,药物
咖啡酸片,药物
主动脉瘤,疾病
参茸片,药物
小儿病毒相关吞噬血细胞综合征,疾病
复方炉甘石外用散,药物
营养性巨幼红细胞性贫血,疾病
压缩型骨折,症状体征
芎菊上清片,药物
乌诺前列酮,药物
马来酸罗格列酮片,药物
百令片,病因
藻酸双酯钠片,药物
颌骨发育过度,症状体征
急性肾炎,疾病
赖氨酸,成份
六味寒水石散,药物
健身宁片,药物
靶形红细胞,诊疗,检查
盐酸洛美沙星氯化钠注射液,药物
脊髓出血性疾病,疾病
人参再造丸,药物
放射性肾炎,疾病
硫糖铝胶囊,药物
安那度尔注射液,药物
硝唑尼特,药物
接触性睑皮炎,疾病
老年人类风湿性关节炎,疾病
牙颌面畸形,疾病
糖原染色,实验室检查,检查
野木瓜片,药物
神经元蜡样脂褐质沉积症,疾病
老年人糖尿病肾病,疾病
外阴神经鞘瘤,疾病
痔特佳片,药物
环磷腺苷葡甲胺,药物
斑疹伤寒立克次体肺炎,疾病
复方骆驼蓬子软膏,药物
甘油果糖注射液,药物
胃恶性淋巴瘤,疾病
美沙拉秦,药物
腕关节扭挫伤,症状体征
副牛痘,疾病
儿童偏头痛,症状体征
先天性无子宫,症状体征
小儿慢性肉芽肿病,疾病
甲亢眼突,疾病
新生儿咽下综合征,疾病
老年人心内膜炎,疾病
普罗布考,药物
除障则海甫片,药物
Rh血型不合,疾病
哌克昔林,药物
柠檬烯胶囊,药物
关节腔内出血,症状体征
肾血流量,诊疗
腭裂,症状体征
结节病,疾病
门冬氨酸,成份,药物
网络综合症,症状体征
沙眼衣原体肺炎,疾病
尸厥,疾病
胆茶碱,药物
腰疝,疾病
药用炭,成份,药物
葛根岑连丸,药物
Q热,疾病
清热祛毒丸,药物
腹痛伴黄疸,症状体征
胰腺外分泌功能不良,症状体征
小儿先天性睾丸发育不全,疾病
真性菌尿,症状体征
肛门松弛,症状体征
炎立消片,药物
百合固金丸,药物
结肠过敏症,疾病
右束支传导阻滞,疾病
家族性良性天疱疮,疾病
麦角胺咖啡因片,药物
肠病性肢皮炎综合征,疾病
带状疱疹病毒性巩膜炎,英文名称
力克舒,商品名
依沙酰胺,药物
注射用紫杉醇脂质体,药物
卵巢纤维瘤病,疾病
小儿胱氨酸病,疾病
布氏菌病,疾病
温中止泻丸,药物
奥沙利铂,药物
痔块脱垂,症状体征
大山楂咀嚼片,药物
肉蔻五味丸,药物
复方藿香片,药物
复方氨酚甲麻口服液,药物
绝经年龄过迟,症状体征
益虚宁片,药物
磷酸二氢钾,成份,药物
氯化琥珀胆碱,药物
肘外翻,疾病,症状体征
复方清带灌注液,药物
山梨醇注射液,药物
抗病毒咀嚼片,药物
未分化躯体形式障碍,症状体征
急性腰背部扭伤,疾病
预激综合征,疾病
甲癣,疾病
老年人播散性血管内凝血,疾病
小儿增食片,药物
胃疡宁丸,药物
手指痛风,症状体征
维生素B6缺乏病,疾病
小儿混合性结缔组织病,疾病
鼻炎灵丸,药物
小儿尖端扭转型室性心动过速,疾病
氨甲苯酸葡萄糖注射液,药物
颅内压增高,疾病,症状体征
复方甘铋镁片,药物
小儿短指-球状晶体异位综合征,疾病
左羟丙哌嗪片,药物
总三碘甲状腺原氨酸,检查
跌打镇痛膏,药物
胎儿宫内发育迟缓,症状体征
嗅觉倒错,症状体征
急性根尖周炎,症状体征
急性脊髓炎,疾病
蝶鞍变形,症状体征
副溶血弧菌,疾病
交沙霉素,药物
血小板活化因子,诊疗,检查
额部肿块,症状体征
外阴脂肪瘤,疾病
妊娠纹,症状体征
木薯中毒,疾病
胰岛素样生长因子1,药物
多肌炎,疾病
腮腺无痛性肿块,症状体征
银杏酮酯,药物
硫酸锌片,药物
银黄含片,药物
老年人急腹症,疾病
股神经损伤,疾病
胸痹心痛,疾病
二丁酰环磷腺苷钙,成份
肛管癌,疾病
高碘性甲状腺肿,疾病
山绿茶降压片,药物
富马酸福莫特罗片,药物
骨化三醇,药物
抗核抗体(ANA)或抗核因子(ANF),诊疗
锁骨骨折,疾病
器质性早泄,症状体征
肝脏局灶性结节性增生,疾病
少年儿童葡萄膜炎,疾病
脚底干裂,症状体征
小儿生血糖浆,药物
继发性甲状旁腺功能亢进症,疾病
注射用盐酸罂粟碱,药物
尿砷,检查
角化病,疾病,症状体征
小儿先天性卵巢发育不全,疾病
碘苯酯,药物
前庭大腺癌,疾病
气功所致精神障碍,疾病
视觉失认,症状体征
小儿牛黄颗粒,药物
先天性髋内翻,疾病
髌后捻发音,症状体征
真菌性心包炎,疾病
伤科七味片,药物
嗜碱性粒细胞增多症,疾病
十四味疏肝胶囊,药物
益心口服液,药物
阑尾周围脓肿,症状体征
特发性低促性腺激素性性腺功能减退症,疾病
神经卡压综合征,疾病
坏死性龈口炎,疾病
面肌抽搐,症状体征
鲍恩病,疾病
结核性脊髓炎,疾病
桑菊感冒颗粒,药物
腹鸣,症状体征
胸痛伴呼吸困难,症状体征
遗传性粪卟啉病,疾病
云南白药酊,药物
抗中性粒细胞胞浆,诊疗,检查
帕金森病,疾病
复方铝酸铋片,药物
二氧化碳分压,实验室检查,检查
食管肉瘤,疾病
长时间或剧烈运动后前足疼痛,症状体征
硫酸核糖霉素注射液,药物
轻身消胖丸,药物
舍雷肽酶肠溶片,药物
苯甲酸雌二醇软膏,药物
雷络酯片,药物
醒后不解乏,症状体征
咽喉及口内刺痒,症状体征
肺结核,疾病
聚甲酚磺醛阴道栓,药物
氯化钾环戊噻嗪缓释片,药物
单硝酸异山梨酯滴丸,药物
胆囊增大,症状体征
手腕长骨刺,症状体征
低分子肝素钠注射液,药物
消炎镇痛膏,药物
复方益智补肾口服液,药物
健脾五味丸,药物
立克次体补体结合试验,诊疗,检查
智杞颗粒,药物
补肾斑龙片,药物
血塞通滴丸,药物
氨酚美芬伪麻分散片,药物
脑血吸虫病,疾病
盐酸罗通定,药物
首乌强身片,药物
痘疤,症状体征
加替沙星氯化钠注射液,药物
泻肝安神丸,药物,治疗
液脱,疾病
百日咳菌苗,药物
常染色体隐性遗传性脑动脉病及动脉硬化伴皮质下梗死及白质脑病,疾病
泮托拉唑钠肠溶片,药物
胶原酶,治疗
十全大补膏,药物
面部多毛,症状体征
截瘫,症状体征
鞍鼻,症状体征
科博肽注射液,药物
黏膜白色海绵状痣,同义词
头孢克肟干混悬剂,药物
氟芬那酸,成份
脑脊液氨基酸,诊疗
血胸,疾病
红细胞机械性脆性试验,诊疗
尿维生素B2,药物
沉香舒郁片,药物
边缘溃疡性角膜炎,症状体征
肾石通颗粒,药物
下肢呈剪刀步态,症状体征
肿瘤,疾病
抗核仁抗体,诊疗,检查
颌面骨结核,疾病
注射用头孢噻肟钠,药物
急性后部多灶性鳞状色素上皮病变,疾病
鱼腥草素钠,药物
复方紫草油,药物
X联锁鱼鳞病,疾病
三羟黄酮,药物
枸橼酸氯米芬胶囊,药物
甲氯噻嗪,药物
复方桔梗麻黄碱糖浆,药物
枸橼酸钙咀嚼片,药物
牙齿异常,症状体征
全身过敏和发热皮疹关节痛,症状体征
脑萎,疾病
八正颗粒,药物
全身性特发性毛细血管扩张症,疾病
复方半边莲注射液,药物
阿普唑仑片,药物
盐酸尼卡地平氯化钠注射液,药物
先天性胆管囊状扩张,疾病
滋肾宁神丸,药物
遗尿,疾病
阴道上皮内瘤样变,疾病
云南花粉片,药物
强迫观念,症状体征
粘液便,症状体征
小儿肝炎颗粒,药物
元胡止痛软胶囊,药物
甘草酸氯丙那林含片,药物
盐酸艾司洛尔注射液,药物
烧伤后恶心与呕吐,症状体征
近端肾小管性酸中毒,疾病
疏肝益阳胶囊,药物
网状青斑和坏疽,症状体征
小儿急性血行播散型肺结核,疾病
盐酸奈福泮葡萄糖注射液,药物
蝎子螫伤,疾病
跌打片,药物
龟分枝杆菌感染,疾病
三味泻痢颗粒,药物
尼莫地平,药物
阵挛,症状体征
氯霉素滴耳液,药物
乙状结肠造口旁沟疝,疾病
痔康胶囊,药物
凉结节,症状体征
伊拉地平,药物
胃节律紊乱综合征,疾病
二尖瓣脱垂综合征,疾病
乳腺错构瘤,疾病
珍珠明目滴眼液,药物
酚明伪麻片,药物
颈部扭伤,症状体征
牙齿缝隙大,症状体征
旅游者腹泻,疾病
靛胭脂,药物
滴通鼻炎水,药物
利福平滴眼液,药物
强骨生血口服液,药物
复方皂矾片,药物
注射用异烟肼,药物
手凉,症状体征
肺部少见的恶性肿瘤,疾病
养心达瓦依米西克蜜膏,药物
银黄片,药物
绿猴病,疾病
十一味黄精颗粒,药物
牙齿黑斑,症状体征
美他环素,药物
安络痛片,药物
钆双胺,药物
原发性婴幼儿型青光眼,疾病
抗腮腺炎注射液,药物
胆汁槟榔维B1胶囊,药物
噪声性耳聋,疾病
骨外骨肉瘤,疾病
脑蛋白水解物,成份,药物
桂林西瓜霜,药物
老年人无症状性心肌缺血,疾病
左金片,药物
呋塞米注射液,药物
关节强直,症状体征
腹痛水,药物
口唇麻木,症状体征
纵隔浊音界扩大,症状体征
胸、腰椎椎体单纯性、楔形压缩骨折,疾病
静止性震颤,症状体征
窦房传导阻滞,疾病
氨酪酸,药物
情绪性进食,症状体征
西曲溴铵,成份
复方双氢青蒿素片,药物
米非司酮,成份,药物
反射性神经障碍症,疾病
麻风,病因,疾病
羟氯喹,药物
脑桥小脑角综合征,症状体征
灯银脑通胶囊,药物
粘液腺体肥大,症状体征
里急后重,疾病,症状体征
小儿肾静脉血栓形成,疾病
汽油中毒,疾病
血浆环磷酸腺苷,诊疗
氨愈美麻分散片,药物
萘普生颗粒,药物
盐酸西布曲明,药物
缺智齿,症状体征
新生儿单纯疱疹病毒感染,疾病
复方醋酸地塞米松乳膏,药物
连花清瘟胶囊,药物
全身皮肤充血,症状体征
盐酸曲马多,成份,药物
盐酸奥昔布宁口服溶液,药物
痔疮,疾病
松龄血脉康胶囊,药物
盐酸氨基葡萄糖胶囊,药物
十味玉泉胶囊,药物
桡骨茎突剧痛,症状体征
食道粘膜水肿充血,症状体征
十二指肠腺癌,疾病
杏香兔耳风片,药物
反胃,疾病,症状体征
结核性苔藓,疾病
抗角蛋白抗体,诊疗,症状体征
良性淋巴细胞血管炎和肉芽肿病,疾病
双红活血胶囊,药物
羟孕酮,治疗
福尔可定片,药物
盐酸甲氧明,成份,药物
迟发性皮肤卟啉病,疾病
假麦格综合征,疾病
吟诗样语言,症状体征
乳晕深部可扪及肿块,症状体征
金龙胆草浸膏片,药物
色素性胆结石,症状体征
一过性红斑狼疮样,症状体征
频吐白沫,症状体征
慢性胃痛,症状体征
小儿肾性糖尿,疾病
脚上血泡,症状体征
复方二氢麦角隐亭A,药物
吞咽痛,症状体征
止嗽片,药物
化瘀丸,药物
积乳囊肿,疾病
溶骨性损害,症状体征
视网膜下新生血管膜,疾病
胃良性肿瘤,疾病
脾肾双补丸,药物
贞芪利咽颗粒,药物
依来曲普坦,药物
散风活络丸,药物
处女膜闭锁,疾病
猩红热,疾病,症状体征
阿米巴结肠炎,疾病
羚羊清肺散,药物
血浆游离血红蛋白,诊疗
小儿阿姆斯特丹型侏儒,疾病
麻痹性斜视,疾病
硫磺,药物
咳速停胶囊,药物
肝维康片,药物
局限性肌张力障碍,症状体征
胎儿乙醇综合征,疾病
舌苔黄,症状体征
慢性根尖周炎,疾病
碳酸钙,成份,药物
高泌乳素血症,疾病
氯霉素,成份,药物
气喘,症状体征
二尖瓣狭窄,疾病
毛发上皮瘤,疾病
龟芪参口服液,药物
氟康唑胶囊,药物
血卟啉病,疾病
痔炎消胶囊,药物
川花止痛膜,药物
脑脊液梅毒血清补体结合反应,诊疗,检查
二甲弗林,药物
肝肾膏,药物
吉兰巴雷综合征,疾病
老年心肌病,疾病
复方木香铝镁,药物
舒痔丸,药物
皮肤有瘙痒抓痕,症状体征
贝美格注射液,药物
肝病,科室
血塞通颗粒,药物
宁心安神胶囊,药物
骨骺点状发育不良,疾病
磺胺嘧啶,成份,药物
葡萄糖酸钙口服液,药物
放线菌素D,药物
口腔菜花状乳头瘤病,疾病
葡萄糖酸镁颗粒,药物
躯体依赖性,症状体征
盐酸去甲万古霉素,成份,药物
骨质疏松,疾病,症状体征
风痹,疾病
海昆肾喜胶囊,药物
婴儿脊柱侧凸,症状体征
膝内翻膝外翻或髋内翻,症状体征
银翘片,药物
自律性房性心动过速,英文名称
注射用盐酸氯普鲁卡因,药物
黑斑,症状体征
睑结膜硬而扁平的乳头,症状体征
珍珠牛黄散,药物
胆道蛔虫病,疾病
血清丁醇提取碘,诊疗,检查
双肾皮质变薄,症状体征
辅酶Q10片,药物
小儿暑温,疾病
泼尼松龙,药物,治疗
龙胆碳酸氢钠片,药物
青蒿素,成份,药物
注射用盐酸溴己新,药物
外阴疣状黄瘤,疾病
深睡眠症,症状体征
四肢呈对称性下运动神经元性瘫痪,症状体征
甲基硫氧嘧啶片,药物
老年人代谢性酸中毒,疾病
安宫降压丸,药物
手臂肌肉拉伤,症状体征
小儿腹泻宁,药物
复发性线性棘层松解性皮肤病,疾病
心脏钝性闭合伤,疾病
虎驹乙肝片,药物
催乳素瘤,疾病
糖原累积症,病因
流感嗜血杆菌脑膜炎,疾病
红色盲,症状体征
蟾乌巴布膏,药物
灵宝护心丹,药物
遗忘综合征,疾病
盐酸氯胺酮注射液,药物
白大衣高血压,疾病
海马万应膏,药物
蝎毒注射液,药物
化脓性腮腺炎,症状体征
进行性肥厚性间质性神经炎,疾病
盐酸克林霉素棕榈酸酯颗粒,药物
氯化钙,成份,药物
阿昔单抗,药物
妇女雄激素源性秃发,疾病
脊髓受压,症状体征
肾脏受累,症状体征
清咽抑火丸,药物
横膈下结肠嵌入综合征,疾病
急性视网膜色素上皮炎,疾病
盐酸精氨酸注射液,药物
马来酸曲美布汀分散片,药物
阿胶远志膏,药物
口腔白色角化病,疾病
胰岛细胞膜抗体,诊疗
肾上腺髓质增生,疾病
复方木芙蓉涂鼻膏,药物
氢化可的松,成份,药物,治疗
前庭大腺炎,疾病
九一散,药物
维生素E,成份,预防,药物
萘丁美酮分散片,药物
黏液分泌亢进,症状体征
小儿肺水肿,疾病
肝脏轻度脂肪变性,症状体征
儿童胰腺功能不全并中性粒细胞减少症综合征,疾病
足部肿胀压痛,症状体征
联苯双酯滴丸,药物
碘番酸片,药物
普罗帕酮,药物
苯扎氯铵贴,药物
香砂养胃颗粒,药物
氟哌利多,药物
巴柳氮二钠,药物
生白颗粒,药物
生肌玉红膏,药物
浅筋膜炎,症状体征
坤复康胶囊,药物
盐酸苯乙双胍,成份,药物
脑脊液精氨酸加压素,诊疗
非那西丁,成份,药物
槟榔四消片,药物
十二烷基硫酸钠Hb测定法,诊疗
颈动脉体瘤,疾病
手参肾宝胶囊,药物
加兰他敏,药物
薯蓣皂苷片,药物
通宣理肺口服液,药物
奈法唑酮,药物
强力天麻杜仲丸,药物
玉液消渴颗粒,药物
克拉霉素缓释胶囊,药物
右室肥厚,症状体征
胰胚抗原,诊疗
氮质血症,疾病,症状体征
脉沉缓或沉细,症状体征
心内膜弹性纤维增生症,疾病
角膜上皮糜烂,症状体征
半侧面部发育不良,症状体征
真两性畸形,疾病
盐酸利多卡因凝胶,药物
颞下颌关节病,疾病
宫炎平片,药物
西园喉药散,药物
口蹄疫,疾病
阿仑膦酸钠片,药物
硫喷妥钠,药物
婴儿猝死综合征,疾病
白痧散,药物
小肠类癌,疾病
养阴降压胶囊,药物
氟康唑注射液,药物
复合磷酸酯酶肠溶片,药物
特异性心肌病,疾病
夫西地酸钠,药物
老年人病毒性肝炎,疾病
灵杆菌素,药物
胎膜破裂,症状体征,同义词
抗A抗B血型定型试剂(单克隆抗体),药物
心脏横纹肌瘤,疾病
小儿Alstrom综合征,疾病
外阴癌,疾病
异喹胍,药物
虎梅含片,药物
建参片,药物
增生性瘢痕,症状体征
乙肝扶正胶囊,药物
乳癖舒胶囊,药物
先天性高位肩胛,疾病
甲硝唑维B6片,药物
大黄通便颗粒,药物
皮肤粘连,症状体征
甲氧氟烷,药物
褥疮,疾病
脂必妥片,药物
基因融合,症状体征
小儿复方磺胺嘧啶颗粒,药物
乌金口服液,药物
游离甲状腺素,实验室检查
生肌散,治疗
眼眶脑膜-脑膨出,疾病
柏子养心片,药物
通络止痛药酒,药物
龟鹿二胶丸,药物
溴甲贝那替秦,药物
沟裂增宽,症状体征
单纯性雀斑样痣,疾病
腰背酸痛,症状体征
脓疱型银屑病,疾病,症状体征
牙龈肿胀,症状体征
仙鹿口服液,药物
醋丁洛尔,药物
门冬氨酸鸟氨酸,药物
穿心莲丸,药物
卵巢透明细胞肿瘤,疾病
硼酸氧化锌冰片软膏,药物
匹考哌林,药物
乳腺钙化,症状体征
新生儿锁骨骨折,疾病
养胃舒胶囊,药物
安宫牛黄胶囊,药物
胆康片,药物
囊肿样改变,症状体征
高碳酸血症,疾病,症状体征
泌尿生殖系损伤,疾病
阿芙蓉,药物
白带检查,诊疗,检查
小儿泄泻停颗粒,药物
碘苷,药物
贫血伴发的精神障碍,疾病
补虚通瘀颗粒,药物
按摩乳,药物
唇齿清胃丸,药物
颌骨骨髓炎,疾病
种植体周围病变,疾病
复方丹蛭片,药物
比沙可啶栓,药物
外伤性腹膜后出血或血肿,疾病
硫酸阿米卡星氯化钠注射液,药物
洋地黄毒苷,药物
乙型脑炎灭活疫苗,药物
肝苏胶囊,药物
单硝酸异山梨酯缓释胶囊,药物
谷氨酸钾,药物
性冷淡,疾病
Barrett食管,疾病
颈痛胶囊,药物
运动后尿血,症状体征
皮肤过敏,疾病,症状体征
阿法骨化醇,药物
妊娠痒疹,症状体征
腹部皮肤梅干样皱纹,症状体征
氯唑西林钠胶囊,药物
咽喉干燥充血,症状体征
老年人低血糖症,疾病
白细胞尿,症状体征
热炎宁胶囊,药物
眼前冒金花,症状体征
肝硬化男性性功能减弱综合征,疾病
重组人白细胞介素2注射液,药物
丁苯酞软胶囊,药物
慢性肺炎,疾病
盐酸林可霉素滴耳液,药物
安脑牛黄胶囊,药物
急性早幼粒细胞白血病,疾病
腭异常,症状体征
坏死性筋膜炎,疾病
磷酸咯啶,药物
烧伤败血症,疾病
莫西赛利,药物
气秘,疾病,症状体征
肺内圆形实质性或囊性肿块,症状体征
小儿胃宝丸,药物
痛经片,药物
视野向心性缩小,症状体征
泰脂安胶囊,药物
原发性心脏肿瘤,疾病
角膜表面三角形胬肉,症状体征
热汗,疾病
盐酸阿扑吗啡注射液,药物
曲克芦丁胶囊,药物
妇炎消胶囊,药物
复方醋酸曲安奈德溶液,药物
脐带脱落后伤口不愈并溢液,症状体征
阴道入口粘膜撕裂,症状体征
毛发稀少,症状体征
急性梗阻性化脓性胆管炎,疾病
心安宁片,药物
丙酮酸激酶缺乏症,疾病
乳疬,疾病
眼眶黏液囊肿,疾病
骨包囊虫病,疾病
产妇安丸,药物
心房内折返性心动过速,疾病
复方金刚烷胺氨基比林片,药物
甲磺酸酚妥拉明颗粒,药物
牙源性皮瘘,疾病
食物过敏,疾病
红斑型天疱疮,疾病,症状体征
紫金散,药物
排尿障碍,症状体征
葶苈降血脂片,药物
胸腹主动脉动脉瘤,疾病
络瘀通胶囊,药物
盐酸司来吉兰,成份,药物
肿瘤科,科室
口腔溃疡,症状体征
小儿急性支气管炎,疾病
胁痛,疾病
鼻塞,疾病,症状体征
鼻子黄色或棕色,症状体征
注射用果糖,药物
网膜囊肿扭转,症状体征
乙氧苯柳胺,药物
复方天麻颗粒,药物
二巯丙醇注射液,药物
牛黄醒消丸,药物
嵌顿性腹股沟斜疝,疾病
隐斜,疾病
复方沙棘籽油栓,药物
盐酸消旋山莨菪碱注射液,药物
鼻窦气压性创伤,疾病
结核性脑膜炎,疾病
维胺酯维E乳膏,药物
泡性角结膜炎,疾病
外源性变应性肺泡炎,疾病
乳结康丸,药物
喷昔洛韦,治疗
急性胆囊炎,疾病
房室交接区性期前收缩,疾病
胍基化合物,诊疗,检查
急性肾衰竭,疾病,症状体征
骨髓象改变,症状体征
三凹征,症状体征
聚苯乙烯磺酸钙散,药物
脾胃不和,症状体征
盆腔疾病,疾病
胃灵冲剂,药物
小儿脆性X染色体,疾病
距骨骨折脱位,疾病
重症联合免疫缺陷,疾病
水、电解质紊乱伴发的精神障碍,疾病
苛桠素,药物
盐酸阿米替林,成份,药物
喉血管瘤,疾病
胫骨远端爆裂骨折,疾病
注射用阿奇霉素枸橼酸二氢钠,药物
莫匹罗星软膏,药物
地氟烷,药物
血风疮,疾病
苯巴比妥东莨菪碱片,药物
倾倒综合征,疾病
喉头水肿,症状体征
髌后疼痛,症状体征
千柏鼻炎片,药物
环丙烷,药物
粪颜色,诊疗
乳糖酸红霉素,药物
血红蛋白C病,疾病
噪声病,疾病
大便失禁,疾病,症状体征
盐酸普萘洛尔注射液,药物
横结肠扭转,疾病
传染性脓疱病,疾病
注射用克林霉素磷酸酯,药物
踝关节屈曲挛缩畸形,症状体征
妊娠合并甲状旁腺功能减退,英文名称
转移性小肠肿瘤,疾病
关节肿胀,症状体征
老年人慢性肾盂肾炎,疾病
养血安神糖浆,药物
骨血管内皮细胞瘤,疾病
肋骨及胸骨下吸入性凹陷,症状体征
富马酸氯马斯汀口服溶液,药物
五海丸,药物
外阴阿米巴病,疾病
脑外科,科室
痔疮片,药物
牙体损伤,症状体征
强迫蹲位,症状体征
安替比林,成份,药物
颈肩痛,症状体征
血清游离甘油,诊疗
下腔静脉血栓形成,症状体征
副肿瘤性边缘系统脑炎,疾病
白塞病,疾病
氯唑沙宗,成份,药物
氟吗西尼注射液,药物
小儿异染性脑白质营养不良,疾病
侵蚀性骨破坏,症状体征
八字脚步态,症状体征
外耳道疖肿,疾病
复发性无菌性脑膜炎,疾病
明目二十五味丸,药物
安嗽糖浆,药物
妇康宝合剂,药物
妇女多毛症,疾病
二氮嗪注射液,药物
耳漏,症状体征
猕猴桃颗粒,药物
舒必利片,药物
吉法酯,药物
盐酸川芎嗪,成份,药物
浅感觉减退或缺失,症状体征
周期性麻痹,疾病
己酸羟孕酮,药物
弹性酶,药物
上肢半屈状,症状体征
血清游离胆固醇,诊疗,检查
无水葡萄糖,成份,药物
卵巢纤维组织来源肿瘤,疾病
骨纤维异常增殖症,疾病
宜肝乐颗粒,药物
急性骨髓性白血病,疾病
单纯性乳腺增生症,疾病
先天性膀胱颈挛缩,疾病
抗丁型肝炎病毒IgM抗体,诊疗
上颌骨骨折,疾病
脂欣康颗粒,药物
药制龟苓膏,药物
特征性回归热,症状体征
苁蓉益肾颗粒,药物
康复灵栓,药物
盐酸柔红霉素,成份,药物
肺心夏治胶囊,药物
西司他丁钠,药物
肿瘤相关抗原,实验室检查,检查
羊水与尿液鉴别试验,诊疗,检查
颞骨岩部炎,疾病
氨肽素片,药物
急性脓胸,疾病
沙门氏菌,症状体征
痛舒片,药物
扳机指的弹响,症状体征
杜仲平压胶囊,药物
丙酸倍氯米松鼻气雾剂,同义词
痹克颗粒,药物
鼻渊糖浆,药物
月经失调性不孕症,疾病
新生儿急性肾功能衰竭,疾病
健脑补肾丸,药物
皮肤恶性黑色素瘤,疾病
阿德福韦酯,英文名称,药物
心脑宁胶囊,药物
流行性角膜结膜炎,疾病
睫状体黑色素瘤,疾病
涎腺黏液囊肿,疾病
交叉性异位肾,疾病
红霉素栓,药物
手足多汗,症状体征
子宫肥大,疾病
肝包虫囊肿,疾病
盐酸西替利嗪糖浆,药物
创伤性骨髓炎,疾病
周边葡萄膜炎,疾病
杜波组织胞浆菌病,疾病
小儿脾大,英文名称
碘源性甲亢,同义词
维生素AE胶丸,药物
甲氧明,药物
乳酸左氧氟沙星片,药物
阿糖腺苷,药物
眼球内积脓而失明,症状体征
回归热,疾病
西那卡塞,药物
眼球内陷,疾病
茶碱,成份,药物
视束病变,疾病
胆炎康胶囊,药物
左旋多巴注射液,药物
磺胺嘧啶银,成份,药物
赖氨葡锌颗粒,药物
抗甲状腺抗体,实验室检查,检查
恶性骨肿瘤,疾病
低位腰痛,症状体征
竹沥膏,药物
猴头菌片,药物
胰岛素,实验室检查,检查,药物
肾小球基底膜蛾噬现象,症状体征
臀部可触及上移的股骨头,症状体征
